yearRegister,gender,majorityStatus,isForcedLabour,isSexualExploit,UN_COO_Region,UN_COE_Region,IP_Exploiter,IP_Gender,IP_ageBroad,IP_citizen_UNRegion,IP_Relation,IP_PayMoney,IP_RecruiterBroker,IP_TransactionProcess,IP_ControlAbuseKidnap
2021-2022,,Adult,,,Africa,Africa,,Male,30--38,Africa,StrangerUnknownOther,No,1,1,
2021-2022,,Adult,,,Africa,Africa,,Female,30--38,Africa,,No,1,1,1
2021-2022,,Adult,,,Africa,Africa,,Female,30--38,Africa,FriendAcquaintance,No,1,1,
2021-2022,,Adult,,,Africa,Asia,,Female,,Africa;Asia,StrangerUnknownOther,No,1,1,
2021-2022,,Adult,,,Africa,Asia,,Female,,Africa;Asia,StrangerUnknownOther,No,1,1,
2021-2022,,Adult,1,,,Asia,,Male,39--47,Asia,StrangerUnknownOther,No;Yes,,1,
2021-2022,,Adult,1,,,Asia,,Female,,Africa;Asia,StrangerUnknownOther,No,1,1,
2021-2022,,Adult,1,,Africa,Africa,,Male,30--38,Africa,FriendAcquaintance,Yes,,1,
2021-2022,,Adult,1,,Africa,Africa,1,,39--47,Africa,FriendAcquaintance,No,,,1
2021-2022,,Adult,1,,Africa,Asia,,,,Africa;Asia,StrangerUnknownOther,No,1,1,
2021-2022,,Adult,1,,Africa,Asia,,,,Africa;Asia,StrangerUnknownOther,No,1,1,
2021-2022,,Adult,1,,Africa,Asia,,,,Africa;Asia,StrangerUnknownOther,No,1,1,
2021-2022,,Adult,1,,Europe,Europe,,Male,,,FriendAcquaintance,No;Yes,1,1,
2021-2022,Female,,,1,Africa,Africa,1,Female,,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,,1,,Africa,Asia,,,,Africa;Asia,StrangerUnknownOther,No;Yes,1,,
2021-2022,Female,Adult,,,,,1,Female;Male,,Europe,StrangerUnknownOther,No,1,,1
2021-2022,Female,Adult,,,,Africa,,Male,,Africa,StrangerUnknownOther,No;Yes,1,1,
2021-2022,Female,Adult,,,,Africa,,Male,,Africa,FriendAcquaintance,Yes,1,1,1
2021-2022,Female,Adult,,,,Africa,1,Male,,Africa,StrangerUnknownOther,No,,1,1
2021-2022,Female,Adult,,,,Africa,1,Male,,Africa,StrangerUnknownOther,No,,1,1
2021-2022,Female,Adult,,,,Africa,1,Male,,Africa,StrangerUnknownOther,No,,1,1
2021-2022,Female,Adult,,,,Africa,1,Male,39--47,Africa,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,,,,Africa,1,Male,30--38,Africa,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,,,,Africa,1,Female;Male,,,StrangerUnknownOther,No,,1,1
2021-2022,Female,Adult,,,Africa,,,,,Africa;Asia,StrangerUnknownOther,No;Yes,1,1,
2021-2022,Female,Adult,,,Africa,,,,,Africa;Asia,StrangerUnknownOther,No;Yes,1,1,
2021-2022,Female,Adult,,,Africa,,,,,Africa;Asia,StrangerUnknownOther,No;Yes,1,1,
2021-2022,Female,Adult,,,Africa,,,,,Africa;Asia,StrangerUnknownOther,No;Yes,1,1,
2021-2022,Female,Adult,,,Africa,,,,,Africa;Asia,StrangerUnknownOther,No;Yes,1,1,
2021-2022,Female,Adult,,,Africa,,,Female,,Africa,StrangerUnknownOther,Yes,1,1,1
2021-2022,Female,Adult,,,Africa,,,Female,,Africa,StrangerUnknownOther,Yes,1,1,1
2021-2022,Female,Adult,,,Africa,,,Female,,Africa,StrangerUnknownOther,No,1,1,1
2021-2022,Female,Adult,,,Africa,,,Female,,Africa,FriendAcquaintance,No,1,1,1
2021-2022,Female,Adult,,,Africa,,1,Male,30--38,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,,Africa,,1,Female,,,StrangerUnknownOther,No,1,1,1
2021-2022,Female,Adult,,,Africa,,1,Female,30--38,Africa,FriendAcquaintance,Yes,1,,
2021-2022,Female,Adult,,,Africa,Africa,,,30--38,Africa,,Yes,1,1,1
2021-2022,Female,Adult,,,Africa,Africa,,Male,,Africa,StrangerUnknownOther,No,,1,1
2021-2022,Female,Adult,,,Africa,Africa,,Male,,Africa,StrangerUnknownOther,No,,1,1
2021-2022,Female,Adult,,,Africa,Africa,,Male,,Africa,FriendAcquaintance,Yes,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,,FriendAcquaintance,No,,1,1
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,StrangerUnknownOther,Yes,1,,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,StrangerUnknownOther,Yes,1,,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,StrangerUnknownOther,Yes,1,,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,StrangerUnknownOther,Yes,1,,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,StrangerUnknownOther,Yes,1,,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,StrangerUnknownOther,Yes,1,,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,FriendAcquaintance,Yes,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,FriendAcquaintance,Yes,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,FriendAcquaintance,Yes,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,FriendAcquaintance,Yes,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,FriendAcquaintance,Yes,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Male,39--47,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,Yes,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,Yes,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,Yes,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,Yes,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,,1,1
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,,1,1
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,,1,1
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,,1,1
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,,1,1
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,FriendAcquaintance,Yes,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,FriendAcquaintance,Yes,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,FriendAcquaintance,Yes,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,FriendAcquaintance,Yes,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,,1,1
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,,1,1
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,,1,1
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,39--47,Africa,FriendAcquaintance,Yes,,1,
2021-2022,Female,Adult,,,Africa,Africa,,Female,30--38,Africa,,No,,1,1
2021-2022,Female,Adult,,,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,Yes,1,,
2021-2022,Female,Adult,,,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,,Africa,Africa,,Female,30--38,Africa,FriendAcquaintance,Yes,1,,
2021-2022,Female,Adult,,,Africa,Africa,1,,,Africa,StrangerUnknownOther,No,,1,1
2021-2022,Female,Adult,,,Africa,Africa,1,,,Africa,StrangerUnknownOther,No,,1,1
2021-2022,Female,Adult,,,Africa,Africa,1,Male,,Africa,StrangerUnknownOther,Yes,,,1
2021-2022,Female,Adult,,,Africa,Africa,1,Male,,Africa,StrangerUnknownOther,Yes,,,1
2021-2022,Female,Adult,,,Africa,Africa,1,Male,,Africa,StrangerUnknownOther,Yes,,,1
2021-2022,Female,Adult,,,Africa,Africa,1,Male,,Africa,StrangerUnknownOther,Yes,,,1
2021-2022,Female,Adult,,,Africa,Africa,1,Male,,Africa,StrangerUnknownOther,Yes,,,1
2021-2022,Female,Adult,,,Africa,Africa,1,Male,,Africa,StrangerUnknownOther,Yes,,,1
2021-2022,Female,Adult,,,Africa,Africa,1,Male,,Africa,StrangerUnknownOther,Yes,,,1
2021-2022,Female,Adult,,,Africa,Africa,1,Male,,Africa,StrangerUnknownOther,Yes,,,1
2021-2022,Female,Adult,,,Africa,Africa,1,Male,,Africa,StrangerUnknownOther,Yes,,,1
2021-2022,Female,Adult,,,Africa,Africa,1,Male,,Africa,StrangerUnknownOther,Yes,,,1
2021-2022,Female,Adult,,,Africa,Africa,1,Male,39--47,Africa,StrangerUnknownOther,Yes,,,
2021-2022,Female,Adult,,,Africa,Africa,1,Male,39--47,Africa,StrangerUnknownOther,Yes,,,
2021-2022,Female,Adult,,,Africa,Africa,1,Male,39--47,Africa,StrangerUnknownOther,Yes,,,
2021-2022,Female,Adult,,,Africa,Africa,1,Male,30--38,Africa,StrangerUnknownOther,Yes,,,
2021-2022,Female,Adult,,,Africa,Africa,1,Male,30--38,Africa,StrangerUnknownOther,Yes,,,
2021-2022,Female,Adult,,,Africa,Africa,1,Female,,,FriendAcquaintance,No,1,1,
2021-2022,Female,Adult,,,Africa,Africa,1,Female,,Africa,,No,,1,1
2021-2022,Female,Adult,,,Africa,Africa,1,Female,,Africa,,No,,1,1
2021-2022,Female,Adult,,,Africa,Africa,1,Female;Male,,,,Yes,1,1,
2021-2022,Female,Adult,,,Africa,Asia,,,,Asia,StrangerUnknownOther,No;Yes,1,1,
2021-2022,Female,Adult,,,Africa,Asia,,,,Asia,StrangerUnknownOther,No;Yes,1,1,
2021-2022,Female,Adult,,,Africa,Asia,,,,Asia,StrangerUnknownOther,No;Yes,1,1,
2021-2022,Female,Adult,,,Africa,Asia,,,,Africa;Asia,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,,,Africa,Asia,,,,Africa;Asia,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,,,Africa,Asia,,,,Africa;Asia,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,,,Africa,Asia,,,,Africa;Asia,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,,,Africa,Asia,,,,Africa;Asia,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,,,Africa,Asia,,,,Africa;Asia,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,,,Africa,Asia,,,,Africa;Asia,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,,,Africa,Asia,,,,Africa;Asia,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,,,Africa,Asia,,,,Africa;Asia,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,,,Africa,Asia,,Female,,Asia,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,,,Africa,Asia,,Female,,Asia,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,,,Africa,Asia,,Female,,Asia,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,,,Asia,Asia,,Male,39--47,Asia,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,,Asia,Asia,,Male,39--47,Asia,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,,Asia,Asia,,Male,30--38,Asia,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,,,Asia,Asia,,Male,30--38,Asia,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,,,Europe,,1,Male,,Europe,StrangerUnknownOther,No,,1,1
2021-2022,Female,Adult,,,Europe,,1,Female;Male,,Europe,StrangerUnknownOther,No,,,1
2021-2022,Female,Adult,,,Europe,Europe,1,Male,,,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,,,Europe,Europe,1,Male,,Europe,,No,1,,1
2021-2022,Female,Adult,,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,,Europe,Europe,1,Female,,Europe,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,,Europe,Europe,1,Female,,Europe,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,,Europe,Europe,1,Female,,Europe,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,,Europe,Europe,1,Female,,Europe,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,1,Africa,,,Female,,Africa,StrangerUnknownOther,No,1,,1
2021-2022,Female,Adult,,1,Africa,,,Female,,Africa,StrangerUnknownOther,No,1,,1
2021-2022,Female,Adult,,1,Africa,,1,Male,30--38,Africa,FriendAcquaintance,No,,,
2021-2022,Female,Adult,,1,Africa,,1,Female;Male,,Africa,,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,,,Africa,StrangerUnknownOther,No,,1,1
2021-2022,Female,Adult,,1,Africa,Africa,,,,Africa,FriendAcquaintance,No,,1,1
2021-2022,Female,Adult,,1,Africa,Africa,,,39--47,Africa,StrangerUnknownOther,Yes,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,,39--47,Africa,StrangerUnknownOther,Yes,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,,39--47,Africa,StrangerUnknownOther,Yes,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Male,,Africa,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Male,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Male,39--47,Africa,StrangerUnknownOther,Yes,,,
2021-2022,Female,Adult,,1,Africa,Africa,,Male,39--47,Africa,StrangerUnknownOther,Yes,,,
2021-2022,Female,Adult,,1,Africa,Africa,,Male,39--47,Africa,StrangerUnknownOther,No,,,
2021-2022,Female,Adult,,1,Africa,Africa,,Male,39--47,Africa,StrangerUnknownOther,No,,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,StrangerUnknownOther,,,1,1
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,StrangerUnknownOther,,,1,1
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,StrangerUnknownOther,,,1,1
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,StrangerUnknownOther,,,1,1
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,StrangerUnknownOther,Yes,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,StrangerUnknownOther,Yes,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,StrangerUnknownOther,Yes,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,StrangerUnknownOther,Yes,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,StrangerUnknownOther,Yes,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,,,1,1
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,Yes,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,Yes,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,30--38,Africa,FriendAcquaintance,No,,,
2021-2022,Female,Adult,,1,Africa,Africa,,Female,30--38,Africa,FriendAcquaintance,No,,,
2021-2022,Female,Adult,,1,Africa,Africa,1,,30--38,Africa,StrangerUnknownOther,No,,,
2021-2022,Female,Adult,,1,Africa,Africa,1,Male,,Africa,FriendAcquaintance,Yes,,,
2021-2022,Female,Adult,,1,Africa,Africa,1,Male,39--47,Africa,StrangerUnknownOther,,,,
2021-2022,Female,Adult,,1,Africa,Africa,1,Female,,,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,1,Female,,,FriendAcquaintance,No,1,,
2021-2022,Female,Adult,,1,Africa,Africa,1,Female,,Africa,,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,1,Female,,Africa,,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,1,Female,,Africa,,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,1,Female,,Africa,,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,1,Female,,Africa,,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,1,Female,,Africa,,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,1,Female,,Africa,,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,1,Female,,Africa,,No,,1,
2021-2022,Female,Adult,,1,Africa,Africa,1,Female,,Africa,,No,,1,
2021-2022,Female,Adult,1,,,,,Male,30--38,Africa,StrangerUnknownOther,No;Yes,,1,
2021-2022,Female,Adult,1,,,,1,,,Asia,StrangerUnknownOther,No;Yes,1,1,
2021-2022,Female,Adult,1,,,,1,Female,,Asia,FriendAcquaintance,No,1,1,
2021-2022,Female,Adult,1,,,Africa,,Male,,,StrangerUnknownOther,No,1,1,1
2021-2022,Female,Adult,1,,,Africa,,Female;Male,,,FamilyIntimatePartner,No,1,1,
2021-2022,Female,Adult,1,,,Africa,,Female;Male,,,FamilyIntimatePartner,No,1,1,
2021-2022,Female,Adult,1,,,Asia,,Male,,Asia,StrangerUnknownOther,Yes,1,1,
2021-2022,Female,Adult,1,,,Asia,,Male,,Asia,StrangerUnknownOther,Yes,1,1,
2021-2022,Female,Adult,1,,,Asia,,Male,,Asia,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,1,,,Asia,,Male,,Asia,StrangerUnknownOther,No,1,1,
2021-2022,Female,Adult,1,,,Asia,,Male,,Asia,FriendAcquaintance,No,1,1,
2021-2022,Female,Adult,1,,,Asia,,Male,,Asia,FriendAcquaintance,No,1,1,
2021-2022,Female,Adult,1,,,Asia,,Male,,Africa,StrangerUnknownOther,Yes,1,1,
2021-2022,Female,Adult,1,,,Asia,,Male,,Africa,StrangerUnknownOther,Yes,1,1,
2021-2022,Female,Adult,1,,,Asia,,Male,,Africa,StrangerUnknownOther,Yes,1,1,
2021-2022,Female,Adult,1,,,Asia,,Male,,Africa;Asia,StrangerUnknownOther,Yes,,1,
2021-2022,Female,Adult,1,,,Asia,,Male,39--47,Asia,StrangerUnknownOther,Yes,,1,
2021-2022,Female,Adult,1,,,Asia,,Male,39--47,Asia,FriendAcquaintance,Yes,,1,
2021-2022,Female,Adult,1,,,Asia,,Male,39--47,Asia,FriendAcquaintance,Yes,,1,
2021-2022,Female,Adult,1,,,Asia,,Female,,Asia,FriendAcquaintance,No,1,1,
2021-2022,Female,Adult,1,,,Asia,,Female,39--47,Asia,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,1,,,Asia,,Female,39--47,Asia,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,1,,,Asia,,Female,39--47,Asia,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,1,,,Asia,,Female,39--47,Asia,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,1,,,Asia,,Female,30--38,Asia,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,1,,,Asia,,Female,30--38,Asia,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,1,,,Asia,,Female,30--38,Asia,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,1,,,Asia,,Female,30--38,Asia,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,1,,,Asia,,Female,30--38,Asia,StrangerUnknownOther,No,,1,
2021-2022,Female,Adult,1,,,Asia,,Female,30--38,Asia,StrangerUnknownOther,No,1,,
2021-2022,Female,Adult,1,,,Asia,,Female,30--38,Asia,FriendAcquaintance,No,,1,
2021-2022,Female,Adult,1,,,Asia,,Female,30--38,Asia,FriendAcquaintance,No,,1,
